R	Z	numberofdofs (1) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	E1 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	E2 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	E3 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	L (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	R0 (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	R_indent (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	c (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	dep (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	dt (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	l (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	mu @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	p (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	t (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	t1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	t2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	t_fin (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	tau1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	tau2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	tau3 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	t_relax (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	time_step (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.1	numberofdofs (1) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	E1 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	E2 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	E3 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	L (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	R0 (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	R_indent (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	c (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	dep (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	dt (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	l (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	mu @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	p (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	t (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	t1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	t2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	t_fin (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	tau1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	tau2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	tau3 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	t_relax (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	time_step (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=0.5	numberofdofs (1) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	E1 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	E2 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	E3 @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	L (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	R0 (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	R_indent (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	c (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	dep (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	dt (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	l (cm) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	mu @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	p (Pa) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	t (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	t1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	t2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	t_fin (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	tau1 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	tau2 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	tau3 (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	t_relax (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1	time_step (s) @ t=0, E1=0.2, E2=0.2, E3=0.245, t_relax=50, t2=100, time_step=1
0.6955245884193412	-0.06244143253732041	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7307911891655489	-0.08006220389377415	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7296298779720949	-0.1162527713805503	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.1	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.5	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	1
0.7979203608321532	-0.1763870470575857	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7980597816030872	-0.22695003012051998	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7544099465654379	-0.1508881783137173	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.9194122362984564	-0.3498376070179299	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7994911649864384	-0.276139154434712	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.8794003160693891	-0.32478707570195703	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.8395252242569897	-0.2999625861852415	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.9595972044156732	-0.42491998276121423	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
1	-0.4499999999999996	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.10000000000000002	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.5	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	1
0.9193107769119588	-0.39978920738159207	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.5796434329044333	0.045541784417986855	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.1	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.5	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	1
0.6210493996529077	0.005978688097003179	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.5916784072501315	0.019894489754443863	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.1	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.5	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	1
0.6237424962877045	-0.02450091913924968	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.655760178683001	-0.07606434603700246	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.6295750762890095	-0.052564750010195116	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.1	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	0.5	474069	0.2	0.2	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.2	1	0	100000	0	8.3	100	158.5	0.1	1	14.7	50	1
0.6896069826976565	-0.10337401119675611	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000005	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7073772491686015	-0.14487900066599935	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7557438519832664	-0.20448979322585803	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7585069170961524	-0.2534550830719643	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7153108732030051	-0.1854236864752255	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.959556082039222	-0.4749316532843325	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
1	-0.49999999999999956	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.10000000000000002	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.5	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	1
0.9595290917198265	-0.5249340442000849	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
1	-0.5499999999999995	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.10000000000000002	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	0.5	474069	0.20000000000000004	0.20000000000000004	0.245	5	0.5	0.5	3540	-0.5	0.20000000000000004	1	0	100000	0	8.3	100	158.5	0.10000000000000002	1	14.699999999999998	50	1
0.8792161788421561	-0.3746013596171811	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.7618121408005442	-0.300983540419041	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.725455635709049	-0.27898942118127923	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
0.8001459938870976	-0.32490942840443576	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.09999999999999999	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	0.5	474069	0.19999999999999998	0.19999999999999998	0.24500000000000002	5	0.5	0.5	3540	-0.5	0.19999999999999998	1	0	100000	0	8.299999999999999	100	158.5	0.09999999999999999	1	14.700000000000001	50	1
