<Mach-1 File>
<INFO>
Date:	Tue, Mar 22, 2022
Time:	09:55:25.734
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.997990
Load Cell Offset:	-292.500000
Load Cell Calibration Date:	2022-03-22
Captured Images Folder:	09-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
4.520000	-0.433500	-6.237437
4.530000	-0.434900	-7.484925
4.540000	-0.435700	-7.484925
4.550000	-0.436600	-7.484925
4.560000	-0.437600	-6.237437
4.570000	-0.438500	-6.237437
4.580000	-0.439500	-6.237437
4.590000	-0.440700	-7.484925
4.600000	-0.441700	-8.732412
4.610000	-0.442500	-8.732412
4.620000	-0.443600	-7.484925
4.630000	-0.444800	-7.484925
4.640000	-0.445600	-7.484925
4.650000	-0.446900	-7.484925
4.660000	-0.447800	-8.732412
4.670000	-0.448700	-7.484925
4.680000	-0.449700	-7.484925
4.690000	-0.450700	-7.484925
4.700000	-0.451500	-7.484925
4.710000	-0.452300	-7.484925
4.720000	-0.453400	-7.484925
4.730000	-0.454600	-6.237437
4.740000	-0.455800	-6.237437
4.750000	-0.456800	-7.484925
4.760000	-0.457500	-7.484925
4.770000	-0.458300	-7.484925
4.780000	-0.459100	-7.484925
4.790000	-0.460700	-7.484925
4.800000	-0.461600	-6.237437
4.810000	-0.462400	-6.237437
4.820000	-0.463400	-7.484925
4.830000	-0.464500	-8.732412
4.840000	-0.465500	-7.484925
4.850000	-0.466500	-7.484925
4.860000	-0.467800	-7.484925
4.870000	-0.468700	-7.484925
4.880000	-0.469600	-7.484925
4.890000	-0.470400	-7.484925
4.900000	-0.471600	-7.484925
4.910000	-0.472500	-8.732412
4.920000	-0.473500	-8.732412
4.930000	-0.474600	-7.484925
4.940000	-0.475600	-7.484925
4.950000	-0.476700	-7.484925
4.960000	-0.477600	-7.484925
4.970000	-0.478700	-7.484925
4.980000	-0.479600	-7.484925
4.990000	-0.480500	-7.484925
5.000000	-0.481300	-7.484925
5.010000	-0.482300	-8.732412
5.020000	-0.483800	-8.732412
5.030000	-0.484700	-8.732412
5.040000	-0.485700	-8.732412
5.050000	-0.486400	-8.732412
5.060000	-0.487500	-8.732412
5.070000	-0.488500	-8.732412
5.080000	-0.489500	-8.732412
5.090000	-0.490400	-8.732412
5.100000	-0.491600	-8.732412
5.110000	-0.492600	-8.732412
5.120000	-0.493500	-8.732412
5.130000	-0.494700	-8.732412
5.140000	-0.495700	-8.732412
5.150000	-0.496400	-7.484925
5.160000	-0.497300	-7.484925
5.170000	-0.498600	-7.484925
5.180000	-0.499600	-8.732412
5.190000	-0.500500	-8.732412
5.200000	-0.501800	-8.732412
5.210000	-0.502600	-8.732412
5.220000	-0.503600	-8.732412
5.230000	-0.504600	-8.732412
5.240000	-0.505400	-8.732412
5.250000	-0.506400	-7.484925
5.260000	-0.507900	-8.732412
5.270000	-0.508800	-8.732412
5.280000	-0.509600	-8.732412
5.290000	-0.510400	-8.732412
5.300000	-0.511500	-8.732412
5.310000	-0.512800	-8.732412
5.320000	-0.513400	-8.732412
5.330000	-0.514700	-8.732412
5.340000	-0.515700	-8.732412
5.350000	-0.516600	-8.732412
5.360000	-0.517500	-8.732412
5.370000	-0.518500	-8.732412
5.380000	-0.519500	-8.732412
5.390000	-0.520700	-9.979899
5.400000	-0.521700	-9.979899
5.410000	-0.522600	-8.732412
5.420000	-0.523400	-8.732412
5.430000	-0.524400	-8.732412
5.440000	-0.525500	-9.979899
5.450000	-0.526600	-9.979899
5.460000	-0.527400	-8.732412
5.470000	-0.528300	-8.732412
5.480000	-0.529700	-8.732412
5.490000	-0.530900	-9.979899
5.500000	-0.531600	-8.732412
5.510000	-0.532500	-9.979899
5.520000	-0.533500	-9.979899
5.530000	-0.534500	-9.979899
5.540000	-0.535600	-8.732412
5.550000	-0.536500	-8.732412
5.560000	-0.537400	-8.732412
5.570000	-0.538600	-9.979899
5.580000	-0.539700	-9.979899
5.590000	-0.540500	-9.979899
5.600000	-0.541300	-8.732412
5.610000	-0.542300	-8.732412
5.620000	-0.543800	-8.732412
5.630000	-0.544700	-8.732412
5.640000	-0.545500	-9.979899
5.650000	-0.546500	-9.979899
5.660000	-0.547500	-8.732412
5.670000	-0.548700	-8.732412
5.680000	-0.549500	-9.979899
5.690000	-0.550800	-8.732412
5.700000	-0.551600	-8.732412
5.710000	-0.552400	-8.732412
5.720000	-0.553300	-9.979899
5.730000	-0.554600	-9.979899
5.740000	-0.555600	-8.732412
5.750000	-0.556500	-8.732412
5.760000	-0.557400	-8.732412
5.770000	-0.558600	-9.979899
5.780000	-0.559700	-9.979899
5.790000	-0.560700	-9.979899
5.800000	-0.561400	-8.732412
5.810000	-0.562800	-9.979899
5.820000	-0.563600	-9.979899
5.830000	-0.564400	-9.979899
5.840000	-0.565300	-9.979899
5.850000	-0.566700	-11.227387
5.860000	-0.567700	-9.979899
5.870000	-0.568500	-9.979899
5.880000	-0.569500	-9.979899
5.890000	-0.570700	-9.979899
5.900000	-0.571500	-9.979899
5.910000	-0.572400	-9.979899
5.920000	-0.573600	-9.979899
5.930000	-0.574500	-9.979899
5.940000	-0.575400	-9.979899
5.950000	-0.576400	-9.979899
5.960000	-0.577600	-9.979899
5.970000	-0.578600	-9.979899
5.980000	-0.579600	-9.979899
5.990000	-0.580600	-9.979899
6.000000	-0.581700	-9.979899
6.010000	-0.582500	-11.227387
6.020000	-0.583400	-9.979899
6.030000	-0.584600	-9.979899
6.040000	-0.585900	-8.732412
6.050000	-0.586700	-9.979899
6.060000	-0.587500	-9.979899
6.070000	-0.588400	-9.979899
6.080000	-0.589600	-8.732412
6.090000	-0.590600	-9.979899
6.100000	-0.591300	-9.979899
6.110000	-0.592700	-9.979899
6.120000	-0.593900	-9.979899
6.130000	-0.594400	-9.979899
6.140000	-0.595600	-11.227387
6.150000	-0.596600	-11.227387
6.160000	-0.597400	-11.227387
6.170000	-0.598500	-9.979899
6.180000	-0.599200	-9.979899
6.190000	-0.601000	-9.979899
6.200000	-0.602400	-9.979899
6.210000	-0.602800	-9.979899
6.220000	-0.603400	-9.979899
6.230000	-0.604400	-9.979899
6.240000	-0.605500	-9.979899
6.250000	-0.606800	-9.979899
6.260000	-0.607700	-9.979899
6.270000	-0.608600	-9.979899
6.280000	-0.609400	-9.979899
6.290000	-0.610400	-9.979899
6.300000	-0.611600	-11.227387
6.310000	-0.612600	-11.227387
6.320000	-0.613800	-11.227387
6.330000	-0.615100	-9.979899
6.340000	-0.615800	-11.227387
6.350000	-0.616400	-11.227387
6.360000	-0.617200	-11.227387
6.370000	-0.618300	-11.227387
6.380000	-0.619700	-11.227387
6.390000	-0.620800	-11.227387
6.400000	-0.621500	-11.227387
6.410000	-0.622300	-11.227387
6.420000	-0.623300	-9.979899
6.430000	-0.624600	-9.979899
6.440000	-0.626200	-9.979899
6.450000	-0.627100	-9.979899
6.460000	-0.627700	-11.227387
6.470000	-0.628500	-11.227387
6.480000	-0.629600	-11.227387
6.490000	-0.630600	-11.227387
6.500000	-0.631400	-12.474874
6.510000	-0.632600	-11.227387
6.520000	-0.633400	-11.227387
6.530000	-0.634100	-11.227387
6.540000	-0.635300	-11.227387
6.550000	-0.636300	-11.227387
6.560000	-0.637500	-11.227387
6.570000	-0.638700	-11.227387
6.580000	-0.639800	-11.227387
6.590000	-0.640400	-12.474874
6.600000	-0.641100	-12.474874
6.610000	-0.642300	-11.227387
6.620000	-0.643400	-11.227387
6.630000	-0.644800	-9.979899
6.640000	-0.645500	-9.979899
6.650000	-0.646600	-11.227387
6.660000	-0.647400	-12.474874
6.670000	-0.648800	-11.227387
6.680000	-0.649500	-9.979899
6.690000	-0.650100	-9.979899
6.700000	-0.651200	-9.979899
6.710000	-0.652700	-11.227387
6.720000	-0.653500	-11.227387
6.730000	-0.654400	-11.227387
6.740000	-0.655400	-11.227387
6.750000	-0.656900	-11.227387
6.760000	-0.657900	-11.227387
6.770000	-0.658600	-11.227387
6.780000	-0.659700	-11.227387
6.790000	-0.661000	-11.227387
6.800000	-0.661500	-9.979899
6.810000	-0.662000	-9.979899
6.820000	-0.663200	-9.979899
6.830000	-0.664800	-9.979899
6.840000	-0.665700	-11.227387
6.850000	-0.666400	-11.227387
6.860000	-0.667500	-11.227387
6.870000	-0.668500	-11.227387
6.880000	-0.669600	-11.227387
6.890000	-0.670600	-11.227387
6.900000	-0.671700	-11.227387
6.910000	-0.672900	-11.227387
6.920000	-0.673800	-11.227387
6.930000	-0.674600	-11.227387
6.940000	-0.675200	-11.227387
6.950000	-0.676500	-11.227387
6.960000	-0.677700	-11.227387
6.970000	-0.678500	-11.227387
6.980000	-0.679600	-11.227387
6.990000	-0.680500	-11.227387
7.000000	-0.681600	-12.474874
7.010000	-0.682500	-12.474874
7.020000	-0.683400	-12.474874
7.030000	-0.684600	-11.227387
7.040000	-0.685700	-11.227387
7.050000	-0.686600	-11.227387
7.060000	-0.687400	-11.227387
7.070000	-0.688900	-11.227387
7.080000	-0.690000	-12.474874
7.090000	-0.690500	-12.474874
7.100000	-0.691400	-12.474874
7.110000	-0.692500	-11.227387
7.120000	-0.693500	-11.227387
7.130000	-0.694700	-11.227387
7.140000	-0.695700	-12.474874
7.150000	-0.696500	-12.474874
7.160000	-0.697500	-11.227387
7.170000	-0.698600	-11.227387
7.180000	-0.699600	-11.227387
7.190000	-0.700500	-11.227387
7.200000	-0.701500	-11.227387
7.210000	-0.702300	-11.227387
7.220000	-0.703700	-12.474874
7.230000	-0.704700	-11.227387
7.240000	-0.705600	-11.227387
7.250000	-0.706600	-11.227387
7.260000	-0.707500	-12.474874
7.270000	-0.708500	-12.474874
7.280000	-0.709300	-11.227387
7.290000	-0.710300	-11.227387
7.300000	-0.712000	-11.227387
7.310000	-0.712600	-12.474874
7.320000	-0.713300	-12.474874
7.330000	-0.714200	-12.474874
7.340000	-0.715500	-12.474874
7.350000	-0.717000	-12.474874
7.360000	-0.717600	-12.474874
7.370000	-0.718500	-11.227387
7.380000	-0.719400	-12.474874
7.390000	-0.720800	-12.474874
7.400000	-0.722000	-11.227387
7.410000	-0.722800	-11.227387
7.420000	-0.723600	-12.474874
7.430000	-0.724300	-12.474874
7.440000	-0.725400	-12.474874
7.450000	-0.726400	-12.474874
7.460000	-0.727500	-12.474874
7.470000	-0.728600	-12.474874
7.480000	-0.729600	-11.227387
7.490000	-0.730400	-11.227387
7.500000	-0.731500	-12.474874
7.510000	-0.732700	-12.474874
7.520000	-0.733600	-12.474874
7.530000	-0.734500	-12.474874
7.540000	-0.735800	-12.474874
7.550000	-0.736500	-12.474874
7.560000	-0.737500	-12.474874
7.570000	-0.738700	-13.722362
7.580000	-0.739600	-13.722362
7.590000	-0.740400	-12.474874
7.600000	-0.741400	-12.474874
7.610000	-0.742700	-12.474874
7.620000	-0.743600	-12.474874
7.630000	-0.744600	-12.474874
7.640000	-0.745400	-13.722362
7.650000	-0.746600	-12.474874
7.660000	-0.747600	-12.474874
7.670000	-0.748600	-12.474874
7.680000	-0.749900	-12.474874
7.690000	-0.750800	-12.474874
7.700000	-0.751800	-12.474874
7.710000	-0.752600	-12.474874
7.720000	-0.753400	-12.474874
7.730000	-0.754400	-12.474874
7.740000	-0.755600	-12.474874
