<Mach-1 File>
<INFO>
Date:	Thu, Feb 17, 2022
Time:	11:39:07.598
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-297.500000
Load Cell Calibration Date:	2022-02-17
Captured Images Folder:	07-a-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
3.540000	-0.335400	-6.253149
3.550000	-0.336300	-7.503778
3.560000	-0.337300	-7.503778
3.570000	-0.338200	-7.503778
3.580000	-0.339300	-6.253149
3.590000	-0.340300	-6.253149
3.600000	-0.340900	-6.253149
3.610000	-0.342000	-6.253149
3.620000	-0.343500	-6.253149
3.630000	-0.344500	-6.253149
3.640000	-0.345200	-6.253149
3.650000	-0.345900	-6.253149
3.660000	-0.347000	-6.253149
3.670000	-0.348500	-6.253149
3.680000	-0.349800	-6.253149
3.690000	-0.350400	-7.503778
3.700000	-0.351100	-7.503778
3.710000	-0.351900	-7.503778
3.720000	-0.353000	-7.503778
3.730000	-0.354400	-7.503778
3.740000	-0.355500	-7.503778
3.750000	-0.356400	-6.253149
3.760000	-0.357300	-6.253149
3.770000	-0.358200	-6.253149
3.780000	-0.359200	-7.503778
3.790000	-0.360300	-7.503778
3.800000	-0.361200	-6.253149
3.810000	-0.362200	-6.253149
3.820000	-0.363400	-7.503778
3.830000	-0.364400	-7.503778
3.840000	-0.365400	-7.503778
3.850000	-0.366100	-7.503778
3.860000	-0.367000	-7.503778
3.870000	-0.368600	-7.503778
3.880000	-0.369700	-7.503778
3.890000	-0.370500	-6.253149
3.900000	-0.371300	-7.503778
3.910000	-0.372100	-7.503778
3.920000	-0.373200	-7.503778
3.930000	-0.374200	-7.503778
3.940000	-0.374900	-7.503778
3.950000	-0.376200	-7.503778
3.960000	-0.377400	-7.503778
3.970000	-0.378300	-6.253149
3.980000	-0.379500	-6.253149
3.990000	-0.380700	-6.253149
4.000000	-0.381500	-6.253149
4.010000	-0.382300	-7.503778
4.020000	-0.383300	-8.754408
4.030000	-0.384300	-7.503778
4.040000	-0.385400	-7.503778
4.050000	-0.386400	-7.503778
4.060000	-0.387200	-7.503778
4.070000	-0.388400	-7.503778
4.080000	-0.389300	-7.503778
4.090000	-0.390200	-8.754408
4.100000	-0.391300	-7.503778
4.110000	-0.392200	-7.503778
4.120000	-0.393200	-7.503778
4.130000	-0.394200	-7.503778
4.140000	-0.395300	-7.503778
4.150000	-0.396300	-7.503778
4.160000	-0.397400	-8.754408
4.170000	-0.398300	-8.754408
4.180000	-0.399300	-7.503778
4.190000	-0.400300	-7.503778
4.200000	-0.401300	-7.503778
4.210000	-0.402200	-7.503778
4.220000	-0.403300	-8.754408
4.230000	-0.404300	-7.503778
4.240000	-0.405400	-7.503778
4.250000	-0.406300	-7.503778
4.260000	-0.407300	-7.503778
4.270000	-0.408200	-7.503778
4.280000	-0.409300	-7.503778
4.290000	-0.410300	-8.754408
4.300000	-0.411300	-8.754408
4.310000	-0.412300	-8.754408
4.320000	-0.413300	-8.754408
4.330000	-0.414300	-7.503778
4.340000	-0.415300	-7.503778
4.350000	-0.416200	-7.503778
4.360000	-0.417200	-8.754408
4.370000	-0.418300	-8.754408
4.380000	-0.419400	-8.754408
4.390000	-0.420300	-8.754408
4.400000	-0.421200	-7.503778
4.410000	-0.422200	-7.503778
4.420000	-0.423300	-8.754408
4.430000	-0.424400	-7.503778
4.440000	-0.425300	-7.503778
4.450000	-0.426300	-7.503778
4.460000	-0.427100	-8.754408
4.470000	-0.428200	-8.754408
4.480000	-0.429400	-7.503778
4.490000	-0.430200	-7.503778
4.500000	-0.431200	-8.754408
4.510000	-0.432300	-8.754408
4.520000	-0.433400	-8.754408
4.530000	-0.434300	-8.754408
4.540000	-0.435400	-8.754408
4.550000	-0.436300	-8.754408
4.560000	-0.437200	-8.754408
4.570000	-0.438300	-8.754408
4.580000	-0.439400	-8.754408
4.590000	-0.440200	-7.503778
4.600000	-0.441200	-8.754408
4.610000	-0.442400	-7.503778
4.620000	-0.443500	-7.503778
4.630000	-0.444200	-8.754408
4.640000	-0.445200	-8.754408
4.650000	-0.446300	-8.754408
4.660000	-0.447300	-8.754408
4.670000	-0.448200	-8.754408
4.680000	-0.449300	-8.754408
4.690000	-0.450300	-8.754408
4.700000	-0.451400	-7.503778
4.710000	-0.452000	-8.754408
4.720000	-0.453400	-8.754408
4.730000	-0.454400	-8.754408
4.740000	-0.455300	-8.754408
4.750000	-0.456300	-8.754408
4.760000	-0.457300	-8.754408
4.770000	-0.458200	-8.754408
4.780000	-0.459300	-8.754408
4.790000	-0.460300	-8.754408
4.800000	-0.461200	-7.503778
4.810000	-0.462200	-8.754408
4.820000	-0.463200	-8.754408
4.830000	-0.464200	-8.754408
4.840000	-0.465300	-8.754408
4.850000	-0.466200	-8.754408
4.860000	-0.467200	-8.754408
4.870000	-0.468100	-8.754408
4.880000	-0.469300	-8.754408
4.890000	-0.470300	-8.754408
4.900000	-0.471200	-10.005038
4.910000	-0.472500	-8.754408
4.920000	-0.473600	-8.754408
4.930000	-0.474400	-8.754408
4.940000	-0.475200	-8.754408
4.950000	-0.476100	-10.005038
4.960000	-0.477200	-10.005038
4.970000	-0.478400	-8.754408
4.980000	-0.479400	-8.754408
4.990000	-0.480200	-8.754408
5.000000	-0.481200	-10.005038
5.010000	-0.482400	-10.005038
5.020000	-0.483500	-10.005038
5.030000	-0.484500	-8.754408
5.040000	-0.485200	-8.754408
5.050000	-0.486100	-8.754408
5.060000	-0.487200	-10.005038
5.070000	-0.488200	-10.005038
5.080000	-0.489200	-10.005038
5.090000	-0.490200	-10.005038
5.100000	-0.491300	-8.754408
5.110000	-0.492400	-10.005038
5.120000	-0.493400	-10.005038
5.130000	-0.494300	-10.005038
5.140000	-0.495200	-10.005038
5.150000	-0.496400	-10.005038
5.160000	-0.497400	-10.005038
5.170000	-0.498200	-10.005038
5.180000	-0.499100	-11.255668
5.190000	-0.500300	-10.005038
5.200000	-0.501500	-10.005038
5.210000	-0.502500	-8.754408
5.220000	-0.503100	-8.754408
5.230000	-0.504100	-8.754408
5.240000	-0.505400	-10.005038
5.250000	-0.506500	-10.005038
5.260000	-0.507000	-10.005038
5.270000	-0.508000	-10.005038
5.280000	-0.509300	-10.005038
5.290000	-0.510600	-8.754408
5.300000	-0.511500	-8.754408
5.310000	-0.512100	-10.005038
5.320000	-0.513000	-11.255668
5.330000	-0.514000	-11.255668
5.340000	-0.515600	-11.255668
5.350000	-0.516500	-10.005038
5.360000	-0.517200	-10.005038
5.370000	-0.518100	-10.005038
5.380000	-0.519800	-10.005038
5.390000	-0.520200	-10.005038
5.400000	-0.520900	-10.005038
5.410000	-0.522200	-10.005038
5.420000	-0.523500	-10.005038
5.430000	-0.524500	-11.255668
5.440000	-0.525200	-11.255668
5.450000	-0.526400	-10.005038
5.460000	-0.527200	-8.754408
5.470000	-0.528100	-8.754408
5.480000	-0.529500	-10.005038
5.490000	-0.530600	-10.005038
5.500000	-0.531200	-10.005038
5.510000	-0.532000	-10.005038
5.520000	-0.533200	-10.005038
5.530000	-0.534400	-10.005038
5.540000	-0.535500	-10.005038
5.550000	-0.536100	-10.005038
5.560000	-0.537100	-11.255668
5.570000	-0.538000	-11.255668
5.580000	-0.539300	-11.255668
5.590000	-0.540500	-11.255668
5.600000	-0.541500	-11.255668
5.610000	-0.542300	-11.255668
5.620000	-0.543000	-10.005038
5.630000	-0.544100	-10.005038
5.640000	-0.545300	-10.005038
5.650000	-0.546700	-10.005038
5.660000	-0.547300	-10.005038
5.670000	-0.548200	-10.005038
5.680000	-0.549100	-10.005038
5.690000	-0.550400	-10.005038
5.700000	-0.551300	-10.005038
5.710000	-0.552600	-10.005038
5.720000	-0.553300	-10.005038
5.730000	-0.554300	-10.005038
5.740000	-0.555100	-10.005038
5.750000	-0.556200	-10.005038
5.760000	-0.557300	-10.005038
5.770000	-0.558500	-11.255668
5.780000	-0.559500	-11.255668
5.790000	-0.560400	-10.005038
5.800000	-0.561300	-10.005038
5.810000	-0.562300	-10.005038
5.820000	-0.563300	-11.255668
5.830000	-0.564300	-11.255668
5.840000	-0.565300	-11.255668
5.850000	-0.566300	-11.255668
5.860000	-0.567300	-10.005038
5.870000	-0.568200	-10.005038
5.880000	-0.569200	-10.005038
5.890000	-0.570200	-10.005038
5.900000	-0.571300	-11.255668
5.910000	-0.572200	-11.255668
5.920000	-0.573200	-10.005038
5.930000	-0.574300	-10.005038
5.940000	-0.575300	-11.255668
5.950000	-0.576100	-11.255668
5.960000	-0.577200	-12.506297
5.970000	-0.578200	-11.255668
5.980000	-0.579100	-11.255668
5.990000	-0.580200	-11.255668
6.000000	-0.581500	-11.255668
6.010000	-0.582200	-12.506297
6.020000	-0.583400	-11.255668
6.030000	-0.584100	-11.255668
6.040000	-0.584900	-11.255668
6.050000	-0.586000	-11.255668
6.060000	-0.587600	-11.255668
6.070000	-0.588300	-11.255668
6.080000	-0.589000	-11.255668
6.090000	-0.590000	-11.255668
6.100000	-0.591400	-11.255668
6.110000	-0.592600	-11.255668
6.120000	-0.593300	-11.255668
6.130000	-0.594000	-11.255668
6.140000	-0.595200	-11.255668
6.150000	-0.596500	-11.255668
6.160000	-0.597400	-11.255668
6.170000	-0.598200	-11.255668
6.180000	-0.599400	-11.255668
6.190000	-0.600500	-11.255668
6.200000	-0.601400	-11.255668
6.210000	-0.602200	-12.506297
6.220000	-0.603200	-11.255668
6.230000	-0.604100	-12.506297
6.240000	-0.605400	-12.506297
6.250000	-0.606400	-12.506297
6.260000	-0.607000	-12.506297
6.270000	-0.608100	-11.255668
6.280000	-0.609300	-12.506297
6.290000	-0.610700	-11.255668
6.300000	-0.611700	-12.506297
6.310000	-0.612300	-12.506297
6.320000	-0.613100	-12.506297
6.330000	-0.614100	-12.506297
6.340000	-0.615200	-12.506297
6.350000	-0.616300	-12.506297
6.360000	-0.617100	-12.506297
6.370000	-0.618200	-12.506297
6.380000	-0.619500	-12.506297
6.390000	-0.620200	-11.255668
6.400000	-0.621400	-11.255668
6.410000	-0.622400	-11.255668
6.420000	-0.623500	-11.255668
6.430000	-0.623900	-11.255668
6.440000	-0.624900	-12.506297
6.450000	-0.626700	-12.506297
6.460000	-0.627900	-13.756927
6.470000	-0.628300	-12.506297
6.480000	-0.629000	-12.506297
6.490000	-0.630000	-12.506297
6.500000	-0.631000	-11.255668
6.510000	-0.632300	-12.506297
6.520000	-0.633600	-12.506297
6.530000	-0.634500	-12.506297
6.540000	-0.635400	-12.506297
6.550000	-0.636300	-12.506297
6.560000	-0.637500	-12.506297
6.570000	-0.638200	-12.506297
6.580000	-0.639300	-12.506297
6.590000	-0.640200	-11.255668
6.600000	-0.641500	-11.255668
6.610000	-0.642200	-12.506297
6.620000	-0.643300	-12.506297
6.630000	-0.644500	-12.506297
6.640000	-0.645500	-12.506297
6.650000	-0.646200	-12.506297
6.660000	-0.647200	-12.506297
6.670000	-0.647900	-12.506297
6.680000	-0.649100	-12.506297
6.690000	-0.650000	-12.506297
6.700000	-0.651400	-12.506297
6.710000	-0.652600	-12.506297
6.720000	-0.653400	-12.506297
6.730000	-0.654100	-12.506297
6.740000	-0.655100	-12.506297
6.750000	-0.656400	-12.506297
6.760000	-0.657500	-12.506297
6.770000	-0.658200	-12.506297
6.780000	-0.659600	-12.506297
6.790000	-0.660500	-12.506297
6.800000	-0.661100	-12.506297
6.810000	-0.662000	-12.506297
6.820000	-0.663300	-12.506297
6.830000	-0.664700	-12.506297
6.840000	-0.665400	-12.506297
6.850000	-0.666300	-12.506297
6.860000	-0.667100	-12.506297
6.870000	-0.668200	-12.506297
6.880000	-0.669400	-12.506297
6.890000	-0.670300	-12.506297
6.900000	-0.671200	-12.506297
6.910000	-0.672100	-12.506297
6.920000	-0.672900	-12.506297
6.930000	-0.673700	-12.506297
6.940000	-0.674900	-12.506297
6.950000	-0.676400	-12.506297
6.960000	-0.678100	-13.756927
6.970000	-0.678500	-13.756927
6.980000	-0.679100	-13.756927
6.990000	-0.680000	-13.756927
7.000000	-0.680900	-12.506297
7.010000	-0.682500	-12.506297
7.020000	-0.683400	-12.506297
7.030000	-0.684000	-12.506297
7.040000	-0.685200	-12.506297
7.050000	-0.686700	-12.506297
7.060000	-0.687600	-12.506297
7.070000	-0.688300	-12.506297
7.080000	-0.689300	-12.506297
7.090000	-0.690000	-12.506297
7.100000	-0.691100	-12.506297
7.110000	-0.692600	-13.756927
7.120000	-0.693700	-13.756927
7.130000	-0.694300	-13.756927
7.140000	-0.695000	-12.506297
7.150000	-0.696000	-12.506297
7.160000	-0.697200	-12.506297
7.170000	-0.698300	-12.506297
7.180000	-0.699200	-12.506297
7.190000	-0.700300	-12.506297
7.200000	-0.701300	-12.506297
7.210000	-0.702200	-12.506297
7.220000	-0.703300	-12.506297
7.230000	-0.704200	-12.506297
7.240000	-0.705100	-13.756927
7.250000	-0.706500	-12.506297
7.260000	-0.707500	-13.756927
7.270000	-0.708200	-12.506297
7.280000	-0.709100	-12.506297
7.290000	-0.710500	-12.506297
7.300000	-0.711500	-12.506297
7.310000	-0.712200	-12.506297
7.320000	-0.713300	-13.756927
7.330000	-0.714100	-13.756927
7.340000	-0.715300	-13.756927
7.350000	-0.716600	-13.756927
7.360000	-0.717500	-13.756927
7.370000	-0.718400	-13.756927
7.380000	-0.719200	-12.506297
7.390000	-0.720000	-12.506297
7.400000	-0.721500	-12.506297
7.410000	-0.722200	-13.756927
7.420000	-0.723200	-12.506297
7.430000	-0.724000	-12.506297
7.440000	-0.725400	-12.506297
7.450000	-0.726500	-12.506297
7.460000	-0.727200	-12.506297
7.470000	-0.728000	-13.756927
7.480000	-0.729300	-13.756927
7.490000	-0.730600	-13.756927
7.500000	-0.731200	-12.506297
7.510000	-0.732000	-12.506297
7.520000	-0.733600	-13.756927
7.530000	-0.734200	-13.756927
7.540000	-0.735100	-13.756927
7.550000	-0.736200	-13.756927
7.560000	-0.737000	-13.756927
7.570000	-0.738300	-13.756927
7.580000	-0.739200	-15.007557
7.590000	-0.740100	-13.756927
7.600000	-0.741300	-13.756927
7.610000	-0.742500	-13.756927
7.620000	-0.743500	-13.756927
7.630000	-0.744300	-13.756927
7.640000	-0.745400	-13.756927
7.650000	-0.746200	-13.756927
7.660000	-0.747300	-12.506297
7.670000	-0.748000	-12.506297
7.680000	-0.749000	-12.506297
7.690000	-0.750000	-12.506297
7.700000	-0.751500	-13.756927
7.710000	-0.752400	-13.756927
7.720000	-0.753000	-13.756927
