<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
423.340000	-42.315200	-2.501259
423.350000	-42.315900	-2.501259
423.360000	-42.316700	-2.501259
423.370000	-42.317800	-2.501259
423.380000	-42.319000	-2.501259
423.390000	-42.320200	-2.501259
423.400000	-42.321000	-2.501259
423.410000	-42.321900	-2.501259
423.420000	-42.323000	-2.501259
423.430000	-42.324200	-2.501259
423.440000	-42.325000	-2.501259
423.450000	-42.325800	-2.501259
423.460000	-42.326800	-2.501259
423.470000	-42.327900	-3.751889
423.480000	-42.329300	-2.501259
423.490000	-42.330200	-2.501259
423.500000	-42.331100	-2.501259
423.510000	-42.332100	-2.501259
423.520000	-42.332900	-2.501259
423.530000	-42.333700	-2.501259
423.540000	-42.334700	-2.501259
423.550000	-42.335900	-2.501259
423.560000	-42.337000	-1.250630
423.570000	-42.338100	-1.250630
423.580000	-42.339100	-2.501259
423.590000	-42.340100	-2.501259
423.600000	-42.341100	-2.501259
423.610000	-42.342000	-2.501259
423.620000	-42.343000	-2.501259
423.630000	-42.344300	-2.501259
423.640000	-42.345100	-2.501259
423.650000	-42.346000	-1.250630
423.660000	-42.347000	-2.501259
423.670000	-42.348100	-2.501259
423.680000	-42.349000	-2.501259
423.690000	-42.350000	-2.501259
423.700000	-42.351100	-2.501259
423.710000	-42.352100	-1.250630
423.720000	-42.353100	-1.250630
423.730000	-42.354000	-2.501259
423.740000	-42.354900	-2.501259
423.750000	-42.355900	-2.501259
423.760000	-42.357000	-2.501259
423.770000	-42.358000	-2.501259
